image,iou,iou_optimal,gap,runtime
Tp_D_NRN_S_N_arc00071_art10102_11178.jpg,0.7766,0.7766,0.0,0.802
Tp_D_NRN_S_N_arc00071_cha00014_11179.jpg,0.4728,0.4728,0.0,0.801
Tp_D_NRN_S_N_arc00075_cha00063_00295.tif,0.7166,0.7166,0.0,0.822
Tp_D_NRN_S_N_arc00082_art00025_11518.jpg,0.6038,0.6038,0.0,0.817
Tp_D_NRN_S_N_arc00084_art00023_10739.jpg,0.6,0.6,0.0,0.809
Tp_D_NRN_S_N_arc00090_art00010_00013.tif,0.7681,0.7681,0.0,0.827
Tp_D_NRN_S_N_arc00098_arc00045_11797.jpg,0.8,0.8,0.0,0.825
Tp_D_NRN_S_N_arc10101_ani00095_11170.jpg,0.7827,0.7827,0.0,0.818
Tp_D_NRN_S_N_art00001_ani00068_00494.tif,0.8114,0.8114,0.0,0.826
Tp_D_NRN_S_N_art00003_ani00013_01193.tif,0.506,0.506,0.0,0.806
Tp_D_NRN_S_N_art00003_ani00037_00496.tif,0.8177,0.8177,0.0,0.924
Tp_D_NRN_S_N_art00010_art00014_11842.jpg,0.5935,0.5935,0.0,0.782
Tp_D_NRN_S_N_art00012_art00014_11814.jpg,0.8,0.8,0.0,0.8
Tp_D_NRN_S_N_art00021_ani00005_00503.tif,0.5015,0.5015,0.0,0.825
Tp_D_NRN_S_N_art00022_cha00100_01425.tif,0.9292,0.9292,0.0,0.804
Tp_D_NRN_S_N_art00023_ani00058_00505.tif,0.5714,0.5714,0.0,0.818
Tp_D_NRN_S_N_art00023_art00092_11874.jpg,0.531,0.531,0.0,0.818
Tp_D_NRN_S_N_art00024_ani00040_00506.tif,0.8404,0.8404,0.0,0.82
Tp_D_NRN_S_N_art00024_ind00098_01424.tif,0.8492,0.8492,0.0,0.848
Tp_D_NRN_S_N_art00025_ani10123_11689.jpg,0.5867,0.5867,0.0,0.825
Tp_D_NRN_S_N_art00027_ani00068_01214.tif,0.7895,0.7895,0.0,0.833
Tp_D_NRN_S_N_art00030_art00055_10471.tif,0.9358,0.9358,0.0,0.822
Tp_D_NRN_S_N_art00033_ani00013_00511.tif,0.6442,0.6442,0.0,0.813
Tp_D_NRN_S_N_art00034_ani00013_00512.tif,0.6791,0.6791,0.0,0.821
Tp_D_NRN_S_N_art00034_ani00058_01420.tif,0.4831,0.4831,0.0,0.801
Tp_D_NRN_S_N_art00037_cha00096_00515.tif,0.6393,0.6393,0.0,0.801
Tp_D_NRN_S_N_art00040_cha00089_00516.tif,0.9219,0.9219,0.0,0.857
Tp_D_NRN_S_N_art00041_ani00005_01413.tif,0.5929,0.5929,0.0,0.824
Tp_D_NRN_S_N_art00041_ani00096_00517.tif,0.819,0.819,0.0,0.849
Tp_D_NRN_S_N_art00042_ani00098_00518.tif,0.6755,0.6755,0.0,0.822
Tp_D_NRN_S_N_art00046_sec00099_00520.tif,0.7617,0.7617,0.0,0.823
Tp_D_NRN_S_N_art00050_cha00026_00522.tif,0.8707,0.8707,0.0,0.848
Tp_D_NRN_S_N_art00051_ani00098_01406.tif,0.6423,0.6423,0.0,0.82
Tp_D_NRN_S_N_art00054_ani00005_00523.tif,0.6643,0.6643,0.0,0.81
Tp_D_NRN_S_N_art00060_cha00051_01400.tif,0.8905,0.8905,0.0,0.9
Tp_D_NRN_S_N_art00071_art00078_10478.tif,0.8656,0.8656,0.0,0.798
Tp_D_NRN_S_N_art00071_art00098_10481.tif,0.8359,0.8359,0.0,0.86
Tp_D_NRN_S_N_art00071_ind00034_01397.tif,0.7174,0.7174,0.0,0.837
Tp_D_NRN_S_N_art00072_ani00100_01396.tif,0.7893,0.7893,0.0,0.816
Tp_D_NRN_S_N_art00074_cha00027_00529.tif,0.8618,0.8618,0.0,0.839
Tp_D_NRN_S_N_art00091_cha00063_00535.tif,0.8528,0.8528,0.0,0.845
Tp_D_NRN_S_N_art00093_art00009_00536.tif,0.6761,0.6761,0.0,0.821
Tp_D_NRN_S_N_art00096_cha00089_00492.tif,0.8141,0.8141,0.0,0.85
Tp_D_NRN_S_N_art00097_ani00013_00537.tif,0.5634,0.5634,0.0,0.813
Tp_D_NRN_S_N_art00099_ani00005_00539.tif,0.4672,0.4672,0.0,0.801
Tp_D_NRN_S_N_art10105_ani10123_11599.jpg,0.679,0.679,0.0,0.824
Tp_D_NRN_S_N_art10106_cha00067_11592.jpg,0.6054,0.6054,0.0,0.812
Tp_D_NRN_S_N_art10106_cha00067_11593.jpg,0.5662,0.5662,0.0,0.806
Tp_D_NRN_S_N_art10106_cha10110_11591.jpg,0.5,0.5,0.0,0.803
Tp_D_NRN_S_N_art10107_cha00026_11663.jpg,0.4345,0.4345,0.0,0.809
Tp_D_NRN_S_N_art10108_ani00100_11630.jpg,0.7905,0.7905,0.0,0.816
Tp_D_NRN_S_N_art10108_pla00049_11577.jpg,0.7889,0.7889,0.0,0.815
Tp_D_NRN_S_N_art10112_ani10123_11684.jpg,0.6027,0.6027,0.0,0.821
Tp_D_NRN_S_N_art20006_art20005_01812.tif,0.7674,0.7674,0.0,0.844
Tp_D_NRN_S_N_art20035_art20036_02492.tif,0.788,0.788,0.0,0.815
Tp_D_NRN_S_N_art20067_arc20001_01873.tif,0.9656,0.9656,0.0,0.828
Tp_D_NRN_S_N_cha00007_ani00096_00327.tif,0.8863,0.8863,0.0,0.822
Tp_D_NRN_S_N_cha00011_ani00031_00331.tif,0.7518,0.7518,0.0,0.824
Tp_D_NRN_S_N_cha00012_art00065_00332.tif,0.4772,0.4772,0.0,0.812
Tp_D_NRN_S_N_cha00014_ani00068_00334.tif,0.7302,0.7302,0.0,0.811
Tp_D_NRN_S_N_cha00016_ani00069_00336.tif,0.75,0.75,0.0,0.82
Tp_D_NRN_S_N_cha00016_cha00014_11153.jpg,0.4508,0.4508,0.0,0.801
Tp_D_NRN_S_N_cha00018_ani00061_00338.tif,0.8788,0.8788,0.0,0.808
Tp_D_NRN_S_N_cha00020_ani00068_00340.tif,0.785,0.785,0.0,0.846
Tp_D_NRN_S_N_cha00020_art10102_11181.jpg,0.8802,0.8802,0.0,0.819
Tp_D_NRN_S_N_cha00024_ani00005_00344.tif,0.6143,0.6143,0.0,0.816
Tp_D_NRN_S_N_cha00027_ani10123_11685.jpg,0.5718,0.5718,0.0,0.822
Tp_D_NRN_S_N_cha00028_ani00068_10043.tif,0.6508,0.6508,0.0,0.816
Tp_D_NRN_S_N_cha00028_ani10123_11686.jpg,0.5249,0.5249,0.0,0.818
Tp_D_NRN_S_N_cha00029_ani10123_11687.jpg,0.6847,0.6847,0.0,0.826
Tp_D_NRN_S_N_cha00030_ani00079_00350.tif,0.9564,0.9564,0.0,0.843
Tp_D_NRN_S_N_cha00031_ani00100_00351.tif,0.8219,0.8219,0.0,0.824
Tp_D_NRN_S_N_cha00032_ani00013_00352.tif,0.8487,0.8487,0.0,0.832
Tp_D_NRN_S_N_cha00035_cha00040_00355.tif,0.7965,0.7965,0.0,0.82
Tp_D_NRN_S_N_cha00039_cha00040_11012.jpg,0.8861,0.8861,0.0,0.816
Tp_D_NRN_S_N_cha00040_ani00013_00360.tif,0.6931,0.6931,0.0,0.824
Tp_D_NRN_S_N_cha00040_ani10123_11679.jpg,0.7188,0.7188,0.0,0.828
Tp_D_NRN_S_N_cha00041_cha00042_11010.jpg,0.7479,0.7479,0.0,0.835
Tp_D_NRN_S_N_cha00042_cha00041_11011.jpg,0.75,0.75,0.0,0.813
Tp_D_NRN_S_N_cha00050_ani10123_11688.jpg,0.6233,0.6233,0.0,0.828
Tp_D_NRN_S_N_cha00054_cha00086_11719.jpg,0.7149,0.7149,0.0,0.849
Tp_D_NRN_S_N_cha00067_ani00079_00387.tif,0.8418,0.8418,0.0,0.825
Tp_D_NRN_S_N_cha00070_cha00028_00390.tif,0.8947,0.8947,0.0,0.837
Tp_D_NRN_S_N_cha00070_cha00036_11737.jpg,0.8638,0.8638,0.0,0.815
Tp_D_NRN_S_N_cha00071_ani00098_00391.tif,0.715,0.715,0.0,0.815
Tp_D_NRN_S_N_cha00071_ani10123_11754.jpg,0.906,0.906,0.0,0.828
Tp_D_NRN_S_N_cha00072_ani00098_00392.tif,0.7139,0.7139,0.0,0.833
Tp_D_NRN_S_N_cha00079_ani00068_00399.tif,0.6976,0.6976,0.0,0.835
Tp_D_NRN_S_N_cha00084_ani00081_00404.tif,0.5817,0.5817,0.0,0.803
Tp_D_NRN_S_N_cha00085_ind00098_10851.jpg,0.5583,0.5583,0.0,0.822
Tp_D_NRN_S_N_cha00086_ani10119_11609.jpg,0.5714,0.5714,0.0,0.82
Tp_D_NRN_S_N_cha00086_ani10123_11600.jpg,0.844,0.844,0.0,0.832
Tp_D_NRN_S_N_cha00094_ani00068_00414.tif,0.6741,0.6741,0.0,0.832
Tp_D_NRN_S_N_cha00095_cha00051_00415.tif,0.9076,0.9076,0.0,0.832
Tp_D_NRN_S_N_cha10102_cha10106_10159.tif,0.7913,0.7913,0.0,0.828
Tp_D_NRN_S_N_cha10108_cha00026_11662.jpg,0.5225,0.5225,0.0,0.807
Tp_D_NRN_S_N_cha10108_cha00050_11657.jpg,0.6338,0.6338,0.0,0.81
Tp_D_NRN_S_N_cha10108_cha10110_11585.jpg,0.6222,0.6222,0.0,0.826
Tp_D_NRN_S_N_cha10110_cha00026_11661.jpg,0.6061,0.6061,0.0,0.825
Tp_D_NRN_S_N_cha10110_cha00028_11660.jpg,0.3913,0.3913,0.0,0.813
Tp_D_NRN_S_N_cha10118_cha10119_12195.jpg,0.8037,0.8037,0.0,0.819
Tp_D_NRN_S_N_cha10122_pla00050_12159.jpg,0.5484,0.5484,0.0,0.81
Tp_D_NRN_S_N_cha10128_nat10114_12180.jpg,0.5505,0.5505,0.0,0.808
Tp_D_NRN_S_N_cha10131_ani10123_12185.jpg,0.5656,0.5656,0.0,0.828
Tp_D_NRN_S_N_cha10139_ani00070_12201.jpg,0.6377,0.6377,0.0,0.814
Tp_D_NRN_S_N_cha10139_cha10140_12200.jpg,0.6763,0.6763,0.0,0.816
Tp_D_NRN_S_N_cha10151_cha00062_12220.jpg,0.2941,0.2941,0.0,0.813
Tp_D_NRN_S_N_cha10157_pla00050_12263.jpg,0.5845,0.5845,0.0,0.834
Tp_D_NRN_S_N_cha10167_cha10208_12368.jpg,0.6486,0.6486,0.0,0.833
Tp_D_NRN_S_N_cha10171_cha00062_12282.jpg,0.6175,0.6175,0.0,0.839
Tp_D_NRN_S_N_cha10179_pla00050_12278.jpg,0.6949,0.6949,0.0,0.829
Tp_D_NRN_S_N_cha10182_ani00097_12317.jpg,0.6947,0.6947,0.0,0.831
Tp_D_NRN_S_N_cha10186_sec00098_12313.jpg,0.7336,0.7336,0.0,0.838
Tp_D_NRN_S_N_cha10193_pla00050_12319.jpg,0.6117,0.6117,0.0,0.822
Tp_D_NRN_S_N_cha10197_cha00062_12367.jpg,0.8658,0.8658,0.0,0.826
Tp_D_NRN_S_N_ind00002_art00098_11747.jpg,0.7643,0.7643,0.0,0.834
Tp_D_NRN_S_N_ind00006_ind00005_11748.jpg,0.9347,0.9347,0.0,0.817
Tp_D_NRN_S_N_ind00008_art00009_00426.tif,0.6746,0.6746,0.0,0.822
Tp_D_NRN_S_N_ind00009_pla00050_10423.tif,0.5901,0.5901,0.0,0.827
Tp_D_NRN_S_N_ind00010_art00009_00428.tif,0.5088,0.5088,0.0,0.829
Tp_D_NRN_S_N_ind00013_cha00023_00431.tif,0.8489,0.8489,0.0,0.87
Tp_D_NRN_S_N_ind00020_ind00010_00436.tif,0.6485,0.6485,0.0,0.834
Tp_D_NRN_S_N_ind00021_ind00025_10398.tif,0.9095,0.9095,0.0,0.843
Tp_D_NRN_S_N_ind00022_ind00088_00438.tif,0.5752,0.5752,0.0,0.819
Tp_D_NRN_S_N_ind00025_ind00039_10105.tif,0.7657,0.7657,0.0,0.83
Tp_D_NRN_S_N_ind00025_pla00050_10433.tif,0.8377,0.8377,0.0,0.849
Tp_D_NRN_S_N_ind00028_ind00020_00443.tif,0.8498,0.8498,0.0,0.824
Tp_D_NRN_S_N_ind00034_art00068_00449.tif,0.75,0.75,0.0,0.817
Tp_D_NRN_S_N_ind00047_ind00018_00455.tif,0.8298,0.8298,0.0,0.812
Tp_D_NRN_S_N_ind00048_ind00034_00456.tif,0.8824,0.8824,0.0,0.849
Tp_D_NRN_S_N_ind00059_ani00068_00464.tif,0.7071,0.7071,0.0,0.833
Tp_D_NRN_S_N_ind00061_ani00098_00465.tif,0.7969,0.7969,0.0,0.85
Tp_D_NRN_S_N_ind00064_ind00060_10945.jpg,0.5749,0.5749,0.0,0.806
Tp_D_NRN_S_N_ind00066_ind00071_10697.jpg,0.7045,0.7045,0.0,0.828
Tp_D_NRN_S_N_ind00071_cha00063_00472.tif,0.7284,0.7284,0.0,0.845
Tp_D_NRN_S_N_ind00073_art00012_00473.tif,0.5182,0.5182,0.0,0.801
Tp_D_NRN_S_N_ind00082_ind00086_10684.jpg,0.8624,0.8624,0.0,0.848
Tp_D_NRN_S_N_ind00083_ind00077_00480.tif,0.9343,0.9343,0.0,0.825
Tp_D_NRN_S_N_ind00087_ani10123_11775.jpg,0.684,0.684,0.0,0.827
Tp_D_NRN_S_N_ind00087_ind00005_11749.jpg,0.9393,0.9393,0.0,0.817
Tp_D_NRN_S_N_ind00087_pla00050_11776.jpg,0.7437,0.7437,0.0,0.823
Tp_D_NRN_S_N_ind00090_cha00063_00485.tif,0.6708,0.6708,0.0,0.842
Tp_D_NRN_S_N_ind00091_cha00063_00486.tif,0.6605,0.6605,0.0,0.83
Tp_D_NRN_S_N_ind00092_cha00023_01374.tif,0.7202,0.7202,0.0,0.822
Tp_D_NRN_S_N_ind00096_cha00083_01380.tif,0.9642,0.9642,0.0,0.836
Tp_D_NRN_S_N_ind00097_ind00098_01378.tif,0.9416,0.9416,0.0,0.864
Tp_D_NRN_S_N_ind10104_pla00050_11551.jpg,0.619,0.619,0.0,0.826
Tp_D_NRN_S_N_ind20021_ind20022_01762.tif,0.5373,0.5373,0.0,0.819
Tp_D_NRN_S_N_ind20065_ind20058_01806.tif,0.6223,0.6223,0.0,0.82
Tp_D_NRN_S_N_nat00001_ani00005_00621.tif,0.6494,0.6494,0.0,0.813
Tp_D_NRN_S_N_nat00002_ani00096_00622.tif,0.8084,0.8084,0.0,0.845
Tp_D_NRN_S_N_nat00002_cha00086_11517.jpg,0.7548,0.7548,0.0,0.821
Tp_D_NRN_S_N_nat00004_ani00081_00624.tif,0.6689,0.6689,0.0,0.818
Tp_D_NRN_S_N_nat00013_ani00005_00633.tif,0.6489,0.6489,0.0,0.812
Tp_D_NRN_S_N_nat00013_ani00058_11416.jpg,0.482,0.482,0.0,0.812
Tp_D_NRN_S_N_nat00019_cha00021_20022.jpg,0.8557,0.8557,0.0,0.839
Tp_D_NRN_S_N_nat00020_ani00005_00638.tif,0.6564,0.6564,0.0,0.814
Tp_D_NRN_S_N_nat00025_ani00058_00642.tif,0.6222,0.6222,0.0,0.818
Tp_D_NRN_S_N_nat00033_ani00017_11507.jpg,0.5245,0.5245,0.0,0.828
Tp_D_NRN_S_N_nat00033_cha00067_11503.jpg,0.8747,0.8747,0.0,0.837
Tp_D_NRN_S_N_nat00037_ani00038_00651.tif,0.8607,0.8607,0.0,0.851
Tp_D_NRN_S_N_nat00039_ani00013_00653.tif,0.8458,0.8458,0.0,0.841
Tp_D_NRN_S_N_nat00040_art00025_11429.jpg,0.7192,0.7192,0.0,0.811
Tp_D_NRN_S_N_nat00040_art00025_11472.jpg,0.7321,0.7321,0.0,0.814
Tp_D_NRN_S_N_nat00041_art00025_11430.jpg,0.6621,0.6621,0.0,0.812
Tp_D_NRN_S_N_nat00044_ani00005_11435.jpg,0.5639,0.5639,0.0,0.81
Tp_D_NRN_S_N_nat00059_ani00005_11415.jpg,0.6128,0.6128,0.0,0.805
Tp_D_NRN_S_N_nat00059_ani00070_11414.jpg,0.3702,0.3702,0.0,0.804
Tp_D_NRN_S_N_nat00062_ani00058_11418.jpg,0.3952,0.3952,0.0,0.823
Tp_D_NRN_S_N_nat00063_art00025_11437.jpg,0.7603,0.7603,0.0,0.818
Tp_D_NRN_S_N_nat00063_nat00061_11436.jpg,0.7176,0.7176,0.0,0.823
Tp_D_NRN_S_N_nat00076_nat00086_10081.tif,0.8438,0.8438,0.0,0.822
Tp_D_NRN_S_N_nat00097_ani00017_11412.jpg,0.6829,0.6829,0.0,0.794
Tp_D_NRN_S_N_nat00098_ani00058_11461.jpg,0.7028,0.7028,0.0,0.81
Tp_D_NRN_S_N_nat00099_ani00078_10527.tif,0.7688,0.7688,0.0,0.816
Tp_D_NRN_S_N_nat10109_pla00050_11356.jpg,0.7337,0.7337,0.0,0.823
Tp_D_NRN_S_N_nat10115_cha00052_11477.jpg,0.6781,0.6781,0.0,0.824
Tp_D_NRN_S_N_nat10116_cha00086_11371.jpg,0.8128,0.8128,0.0,0.832
Tp_D_NRN_S_N_nat10117_nat10124_11344.jpg,0.8807,0.8807,0.0,0.811
Tp_D_NRN_S_N_nat10123_ani00005_11419.jpg,0.3234,0.3234,0.0,0.811
Tp_D_NRN_S_N_nat10123_ani00070_11417.jpg,0.5782,0.5782,0.0,0.825
Tp_D_NRN_S_N_nat10125_ani00017_11636.jpg,0.4748,0.4748,0.0,0.81
Tp_D_NRN_S_N_nat10126_ani10123_11651.jpg,0.562,0.562,0.0,0.837
Tp_D_NRN_S_N_nat10138_arc10125_11941.jpg,0.7325,0.7325,0.0,0.822
Tp_D_NRN_S_N_nat10139_ani00070_11944.jpg,0.4161,0.4161,0.0,0.806
Tp_D_NRN_S_N_nat10139_cha00063_11942.jpg,0.8045,0.8045,0.0,0.811
Tp_D_NRN_S_N_nat10139_cha00070_11943.jpg,0.9357,0.9357,0.0,0.829
Tp_D_NRN_S_N_nat10140_arc10125_11958.jpg,0.5515,0.5515,0.0,0.804
Tp_D_NRN_S_N_nat10145_ani00021_11987.jpg,0.9016,0.9016,0.0,0.831
Tp_D_NRN_S_N_nat10145_ani00024_11981.jpg,0.6196,0.6196,0.0,0.811
Tp_D_NRN_S_N_nat10145_ani00031_11984.jpg,0.5766,0.5766,0.0,0.808
Tp_D_NRN_S_N_nat10145_ani00036_11985.jpg,0.6216,0.6216,0.0,0.813
Tp_D_NRN_S_N_nat10145_ani00041_11982.jpg,0.8864,0.8864,0.0,0.813
Tp_D_NRN_S_N_nat10145_ani00097_11988.jpg,0.7128,0.7128,0.0,0.81
Tp_D_NRN_S_N_nat10146_pla00020_12071.jpg,0.6854,0.6854,0.0,0.807
Tp_D_NRN_S_N_nat10153_ani00021_12133.jpg,0.7143,0.7143,0.0,0.809
Tp_D_NRN_S_N_nat10156_cha00062_12010.jpg,0.6,0.6,0.0,0.814
Tp_D_NRN_S_N_nat10162_art00021_12086.jpg,0.7836,0.7836,0.0,0.822
Tp_D_NRN_S_N_nat20019_nat20024_01523.tif,0.5622,0.5622,0.0,0.818
Tp_D_NRN_S_N_nat20020_nat20023_01524.tif,0.5478,0.5478,0.0,0.816
Tp_D_NRN_S_N_nat20081_nat20082_01585.tif,0.6,0.6,0.0,0.817
Tp_D_NRN_S_N_nat20084_nat20082_01588.tif,0.6703,0.6703,0.0,0.833
Tp_D_NRN_S_N_nat20086_nat20082_01590.tif,0.5486,0.5486,0.0,0.84
Tp_D_NRN_S_N_pla00008_pla00009_10936.jpg,0.4606,0.4606,0.0,0.813
Tp_D_NRN_S_N_pla00009_pla00010_10933.jpg,0.777,0.777,0.0,0.824
Tp_D_NRN_S_N_pla00010_pla00008_10935.jpg,0.8927,0.8927,0.0,0.843
Tp_D_NRN_S_N_pla00010_pla00009_10934.jpg,0.7826,0.7826,0.0,0.825
Tp_D_NRN_S_N_pla00011_pla00010_10932.jpg,0.6567,0.6567,0.0,0.807
Tp_D_NRN_S_N_pla00015_pla00016_10960.jpg,0.7523,0.7523,0.0,0.808
Tp_D_NRN_S_N_pla00020_pla10126_12131.jpg,0.9462,0.9462,0.0,0.816
Tp_D_NRN_S_N_pla00021_pla00014_10965.jpg,0.5166,0.5166,0.0,0.814
Tp_D_NRN_S_N_pla00021_pla00019_10956.jpg,0.4479,0.4479,0.0,0.813
Tp_D_NRN_S_N_pla00023_pla00019_10955.jpg,0.9093,0.9093,0.0,0.81
Tp_D_NRN_S_N_pla00024_pla00023_10952.jpg,0.8971,0.8971,0.0,0.814
Tp_D_NRN_S_N_pla00026_pla00018_10957.jpg,0.8671,0.8671,0.0,0.81
Tp_D_NRN_S_N_pla00028_pla00027_10949.jpg,0.33,0.33,0.0,0.826
Tp_D_NRN_S_N_pla00038_pla00049_10983.jpg,0.68,0.68,0.0,0.819
Tp_D_NRN_S_N_pla00074_ani00013_01179.tif,0.6142,0.6142,0.0,0.834
Tp_D_NRN_S_N_pla00085_ani00005_00607.tif,0.5814,0.5814,0.0,0.823
Tp_D_NRN_S_N_pla00085_ani00081_01187.tif,0.4796,0.4796,0.0,0.808
Tp_D_NRN_S_N_pla00091_ani00031_00935.tif,0.6901,0.6901,0.0,0.835
Tp_D_NRN_S_N_pla00093_sec00097_11288.jpg,0.5786,0.5786,0.0,0.815
Tp_D_NRN_S_N_pla00093_txt00070_11327.jpg,0.8291,0.8291,0.0,0.812
Tp_D_NRN_S_N_pla00095_sec00097_11697.jpg,0.422,0.422,0.0,0.822
Tp_D_NRN_S_N_pla10120_pla00020_11603.jpg,0.8683,0.8683,0.0,0.806
Tp_D_NRN_S_N_pla10121_cha00062_11655.jpg,0.5338,0.5338,0.0,0.828
Tp_D_NRN_S_N_pla10122_ani10122_11606.jpg,0.6084,0.6084,0.0,0.82
Tp_D_NRN_S_N_pla10122_pla00020_11604.jpg,0.8864,0.8864,0.0,0.813
Tp_D_NRN_S_N_pla10122_pla10120_11605.jpg,0.7872,0.7872,0.0,0.809
Tp_D_NRN_S_N_pla10124_nat00059_11706.jpg,0.8934,0.8934,0.0,0.82
Tp_D_NRN_S_N_pla10124_nat00095_11705.jpg,0.9111,0.9111,0.0,0.821
Tp_D_NRN_S_N_pla10124_nat10124_11704.jpg,0.8063,0.8063,0.0,0.833
Tp_D_NRN_S_N_pla10124_pla10123_11555.jpg,0.3974,0.3974,0.0,0.825
Tp_D_NRN_S_N_pla20031_pla20030_01931.tif,0.9085,0.9085,0.0,0.919
Tp_D_NRN_S_N_sec00002_nat00086_11509.jpg,0.4576,0.4576,0.0,0.787
Tp_D_NRN_S_N_sec00010_ind00098_10855.jpg,0.6073,0.6073,0.0,0.843
Tp_D_NRN_S_N_sec00013_cha00071_00033.tif,0.6229,0.6229,0.0,0.82
Tp_D_NRN_S_N_sec00016_ani00013_00702.tif,0.709,0.709,0.0,0.836
Tp_D_NRN_S_N_sec00016_ind00098_10790.jpg,0.8293,0.8293,0.0,0.841
Tp_D_NRN_S_N_sec00021_sec00007_10775.jpg,0.9448,0.9448,0.0,0.838
Tp_D_NRN_S_N_sec00022_sec00023_10809.jpg,0.8625,0.8625,0.0,0.828
Tp_D_NRN_S_N_sec00023_ind00042_10886.jpg,0.9049,0.9049,0.0,0.934
Tp_D_NRN_S_N_sec00023_sec00022_10807.jpg,0.8498,0.8498,0.0,0.805
Tp_D_NRN_S_N_sec00023_sec00022_10808.jpg,0.7729,0.7729,0.0,0.854
Tp_D_NRN_S_N_sec00041_ani00076_10500.tif,0.7965,0.7965,0.0,0.844
Tp_D_NRN_S_N_sec00048_art00012_00069.tif,0.8058,0.8058,0.0,0.853
Tp_D_NRN_S_N_sec00050_sec00049_00071.tif,0.825,0.825,0.0,0.854
Tp_D_NRN_S_N_sec00052_sec00051_11242.jpg,0.6962,0.6962,0.0,0.818
Tp_D_NRN_S_N_sec00052_sec00055_11239.jpg,0.7508,0.7508,0.0,0.823
Tp_D_NRN_S_N_sec00054_sec00055_11237.jpg,0.5758,0.5758,0.0,0.834
Tp_D_NRN_S_N_sec00055_sec00050_00076.tif,0.9123,0.9123,0.0,0.83
Tp_D_NRN_S_N_sec00061_ani00064_00730.tif,0.5926,0.5926,0.0,0.81
Tp_D_NRN_S_N_sec00064_cha00052_11409.jpg,0.5556,0.5556,0.0,0.823
Tp_D_NRN_S_N_sec00071_art00064_00706.tif,0.6139,0.6139,0.0,0.83
Tp_D_NRN_S_N_sec00071_art00064_00707.tif,0.5319,0.5319,0.0,0.828
Tp_D_NRN_S_N_sec00073_art00012_00094.tif,0.7538,0.7538,0.0,0.831
Tp_D_NRN_S_N_sec00073_art00064_00725.tif,0.6749,0.6749,0.0,0.827
Tp_D_NRN_S_N_sec00076_ani00098_00724.tif,0.776,0.776,0.0,0.852
Tp_D_NRN_S_N_sec00081_cha00042_11115.jpg,0.8643,0.8643,0.0,0.843
Tp_D_NRN_S_N_sec00082_ani00081_00723.tif,0.6091,0.6091,0.0,0.809
Tp_D_NRN_S_N_sec00085_art00020_11456.jpg,0.4937,0.4937,0.0,0.822
Tp_D_NRN_S_N_sec00087_ani00037_00720.tif,0.7877,0.7877,0.0,0.857
Tp_D_NRN_S_N_sec00090_ani00013_00717.tif,0.5498,0.5498,0.0,0.823
Tp_D_NRN_S_N_sec00091_cha00023_00716.tif,0.7796,0.7796,0.0,0.838
Tp_D_NRN_S_N_sec00092_ani00098_00715.tif,0.8047,0.8047,0.0,0.855
Tp_D_NRN_S_N_sec00093_cha00096_00713.tif,0.7797,0.7797,0.0,0.826
Tp_D_NRN_S_N_sec00095_ani00098_00712.tif,0.7595,0.7595,0.0,0.842
Tp_D_NRN_S_N_sec00098_ani00100_11629.jpg,0.473,0.473,0.0,0.814
Tp_D_NRN_S_N_sec00098_cha00042_11114.jpg,0.649,0.649,0.0,0.82
Tp_D_NRN_S_N_sec00100_ani00005_00708.tif,0.5211,0.5211,0.0,0.828
Tp_D_NRN_S_N_sec10109_sec10113_10347.tif,0.8854,0.8854,0.0,0.852
Tp_D_NRN_S_N_sec10115_pla00049_11534.jpg,0.4752,0.4752,0.0,0.839
Tp_D_NRN_S_N_txt00081_txt00082_11294.jpg,0.9174,0.9174,0.0,0.829
Tp_D_NRN_S_N_txt00088_txt00092_11330.jpg,0.8622,0.8622,0.0,0.823
Tp_D_NRN_S_N_txt00096_txt10106_10819.jpg,0.962,0.962,0.0,1.068
Tp_D_NRN_S_N_txt00097_txt10106_10818.jpg,0.9566,0.9566,0.0,0.931
Tp_D_NRN_S_N_txt10104_txt10111_10811.jpg,0.9416,0.9416,0.0,0.88
Tp_D_NRN_S_N_txt10106_txt10113_10817.jpg,0.9771,0.9771,0.0,0.828
Tp_D_NRN_S_O_ani00084_ani00085_10058.tif,0.3483,0.3483,0.0,0.819
Tp_D_NRN_S_O_ani10102_ani10104_10023.tif,0.395,0.395,0.0,0.824
Tp_D_NRN_S_O_ani10126_ani00037_12463.jpg,0.7741,0.7741,0.0,0.848
Tp_D_NRN_S_O_ani10178_ani10200_12484.jpg,0.8177,0.8177,0.0,0.831
Tp_D_NRN_S_O_arc00052_cha00023_00272.tif,0.6452,0.6452,0.0,0.816
Tp_D_NRN_S_O_cha00035_cha00067_11734.jpg,0.5987,0.5987,0.0,0.833
Tp_D_NRN_S_O_nat10156_ani00036_12019.jpg,0.5714,0.5714,0.0,0.815
Tp_D_NRN_S_O_nat10156_ani00084_12023.jpg,0.4423,0.4423,0.0,0.824
Tp_D_NRN_S_O_pla00028_pla00025_10950.jpg,0.6163,0.6163,0.0,0.823
Tp_S_CND_L_N_cha00084_cha00084_10203.tif,0.9795,0.9795,0.0,1.065
Tp_S_CND_M_B_sec00019_sec00019_00040.tif,0.953,0.953,0.0,0.855
Tp_S_CND_M_N_cha00079_cha00079_10195.tif,0.9014,0.9014,0.0,0.85
Tp_S_CND_M_N_cha00088_cha00088_10174.tif,0.9861,0.9861,0.0,1.071
